census_tract,num_bll_indicator,perc_bll_indicator,num_bll,tract_name,imprisonment_rt,total_pop_2020,male_population,median_age,white,black,native_am,asian,pac_islander,other_race,age_0_to_14,age_15_to_29,age_30_to_44,age_45_to_64,perc_male,med_income,POC_other,race_categorical
06037229200,18,3.821656050955414,471,"Los Angeles County, Census Tract 2292",940,4636,2296,31.1,10.9,13.1,2.8,2,0.1,59.9,24.5,23.799999999999997,22,20.799999999999997,49.52545297670405,54481,75.8,above_median_poc_other
06067009312,7,1.7994858611825193,389,"Sacramento County, Census Tract 93.12",373,7749,3776,35.6,22.1,9.7,1.5,42.6,3.1,9.2,20.5,21.4,20.599999999999998,26.7,48.72886824106336,78421,20.4,below_median_poc_other
06073020708,2,1.680672268907563,119,"San Diego County, Census Tract 207.08",134,3728,1860,40.2,60.9,2.1,0.6,11.5,0.3,9.1,16.2,19,21.3,26.599999999999998,49.892703862660944,88314,11.8,below_median_poc_other
06037109400,1,0.5181347150259068,193,"Los Angeles County, Census Tract 1094",345,3752,1839,39.4,24.6,2.3,3.9,8.4,0.3,40.5,16.799999999999997,20,20.799999999999997,25.9,49.013859275053306,83986,46.7,above_median_poc_other
06013391000,0,0,60,"Contra Costa County, Census Tract 3910",73,2737,1306,50.4,70.2,2.3,0.3,12.1,0,1.8,14.2,12.1,17.1,27.7,47.716477895506024,159205,4.3999999999999995,below_median_poc_other
06073013417,1,1.2195121951219512,82,"San Diego County, Census Tract 134.17",152,1971,980,45,35.8,4.9,0.8,18.2,0.4,14.9,17.2,17,15.600000000000001,29.300000000000004,49.72095383054287,129344,20.6,below_median_poc_other
06097151205,6,13.333333333333334,45,"Sonoma County, Census Tract 1512.05",143,2786,1379,50.4,75.4,1.3,1.3,1.9,0.3,8.9,13.900000000000002,14.100000000000001,15.7,29.9,49.497487437185924,77220,11.5,below_median_poc_other
06037910804,1,1.1627906976744187,86,"Los Angeles County, Census Tract 9108.04",536,3338,1706,46.6,66.9,1.2,0.9,2.6,0.1,13.4,15.2,17.3,15.100000000000001,36.6,51.10844817255842,97792,15.5,below_median_poc_other
06059075807,2,1.1299435028248588,177,"Orange County, Census Tract 758.07",70,4274,2172,39.7,46,0.9,1.6,12,0.4,18.8,15.899999999999999,21.6,19.099999999999998,26.5,50.81890500701919,129538,21.3,below_median_poc_other
06071007411,1,1.2345679012345678,81,"San Bernardino County, Census Tract 74.11",173,1729,866,36.6,43.3,9.3,1.5,3.6,0.9,25.1,21.9,18.5,22.1,24.6,50.08675534991325,111250,35.900000000000006,above_median_poc_other
06037980011,0,0,4,"Los Angeles County, Census Tract 9800.11",2778,140,95,48,32.9,21.4,2.9,10,0,18.6,7.800000000000001,16.4,25,39.3,67.85714285714286,18021,42.9,above_median_poc_other
06067006703,4,1.2658227848101267,316,"Sacramento County, Census Tract 67.03",618,4985,2462,31,20.9,13.7,1.7,16.9,2.2,31.4,23.4,24.700000000000003,21.5,21.1,49.38816449348044,51694,46.8,above_median_poc_other
06071011405,0,0,10,"San Bernardino County, Census Tract 114.05",59,1686,854,48.6,73,0.7,0.8,1.2,0.2,9.3,15.200000000000001,16.6,15.3,29.200000000000003,50.65243179122183,53043,10.8,below_median_poc_other
06059062800,1,3.3333333333333335,30,"Orange County, Census Tract 628",262,3806,1970,48,85.9,0.5,0.4,3.3,0.2,1.8,8.6,21.3,17.2,27.299999999999997,51.76037834997372,173229,2.7,below_median_poc_other
06037124103,1,1.2658227848101267,79,"Los Angeles County, Census Tract 1241.03",536,1857,931,37.1,29.5,3,4.1,5.2,0,38.8,16.2,21.9,22.900000000000002,27.5,50.13462574044157,45598,45.9,above_median_poc_other
06073018101,0,0,134,"San Diego County, Census Tract 181.01",373,3474,1728,43.8,67.7,1,1.3,2.4,0.7,12.9,14.6,16.4,20.8,31.5,49.740932642487046,66332,15.2,below_median_poc_other
06037143200,0,0,112,"Los Angeles County, Census Tract 1432",273,4377,2151,36,62,6.8,0.7,8.9,0.1,8.3,11.3,22.2,33.1,24.4,49.14324880054832,73362,15.8,below_median_poc_other
06071011900,1,0.7633587786259541,131,"San Bernardino County, Census Tract 119",345,2603,1341,41,56.7,4.1,1.9,1.8,0.6,21.1,19.3,18.8,16.4,27.7,51.51747983096428,53173,27.1,above_median_poc_other
06037540201,3,1.7647058823529411,170,"Los Angeles County, Census Tract 5402.01",565,2113,1068,31.1,11.4,1.4,3.5,0.8,0.1,66.3,22,26.1,20.7,23.9,50.54424988168481,37014,71.2,above_median_poc_other
06071940100,0,0,1,"San Bernardino County, Census Tract 9401",574,1213,596,60.3,77.4,0.8,6.7,0.8,0.1,3.7,9,8.5,11.799999999999999,31.6,49.134377576257215,42083,11.2,below_median_poc_other
06037920104,0,0,47,"Los Angeles County, Census Tract 9201.04",110,2732,1402,41.3,65.4,2.2,1.3,6,0,10.4,16.4,21,16.4,32.2,51.317715959004396,132738,13.9,below_median_poc_other
06065043304,8,2.197802197802198,364,"Riverside County, Census Tract 433.04",219,7744,3793,45.3,63,3.6,1.8,4.2,0.5,15,17,17.1,15.7,27.6,48.979855371900825,67600,20.4,below_median_poc_other
06037535702,8,1.8779342723004695,426,"Los Angeles County, Census Tract 5357.02",367,5429,2648,32.6,13.8,0.8,3.5,0.5,0.2,57.1,20.700000000000003,24.799999999999997,21.7,22.4,48.77509670289188,59538,61.4,above_median_poc_other
06095251804,8,4.3478260869565215,184,"Solano County, Census Tract 2518.04",358,3621,1801,43,10.3,10.8,0.9,46.3,1,18.7,13.8,18.4,19.8,27.5,49.737641535487434,97096,30.4,above_median_poc_other
06037482202,27,5.544147843942506,487,"Los Angeles County, Census Tract 4822.02",308,5184,2536,39.9,5.2,0.6,0.3,79.1,0,9.6,15.6,18.8,22,26.900000000000002,48.91975308641975,56964,10.5,below_median_poc_other
06037201503,3,1.9230769230769231,156,"Los Angeles County, Census Tract 2015.03",293,3059,1433,35.8,17.5,2,3.2,6.2,0.3,54.1,17.7,23,22.3,22.4,46.84537430532854,50344,59.300000000000004,above_median_poc_other
06037500100,1,1.0204081632653061,98,"Los Angeles County, Census Tract 5001",480,3729,1843,49,51.8,0.8,0.9,19.2,0.2,10.6,12.8,17.5,15.5,29.200000000000003,49.42343791901314,180720,12.3,below_median_poc_other
06065044510,9,1.4128728414442702,637,"Riverside County, Census Tract 445.1",1003,7010,3464,29.8,27.4,9.9,2.8,2.1,0.3,39.9,26.1,24.299999999999997,21.4,20.6,49.415121255349504,32372,52.599999999999994,above_median_poc_other
06099001200,10,5.649717514124294,177,"Stanislaus County, Census Tract 12",352,3961,1865,37.1,61.3,3,2.2,3.7,0.2,14,17.4,20.200000000000003,22.799999999999997,25.7,47.0840696793739,64079,19.2,below_median_poc_other
06065042732,3,0.8,375,"Riverside County, Census Tract 427.32",175,6259,3230,34.7,50.2,3.9,1,5.3,0.2,21,22,21.2,20.8,26.5,51.60568780955425,94448,25.9,above_median_poc_other
06037920329,0,0,102,"Los Angeles County, Census Tract 9203.29",134,6723,3215,39.8,64.1,2.8,0.8,9.8,0.1,7.3,15.9,18.8,22.2,27.700000000000003,47.82091328276067,94712,10.899999999999999,below_median_poc_other
06037651002,2,2.2222222222222223,90,"Los Angeles County, Census Tract 6510.02",273,4741,2344,45.6,34.9,3,0.5,38.6,0.7,9.8,13.7,17.9,17.6,28.9,49.44104619278633,92344,13.3,below_median_poc_other
06071006203,9,1.8907563025210083,476,"San Bernardino County, Census Tract 62.03",650,5500,2703,28.3,21.6,22.3,2.8,1.8,0.7,34.6,28.8,24.7,21.2,18.400000000000002,49.14545454545455,37026,59.7,above_median_poc_other
06037242300,17,3.711790393013101,458,"Los Angeles County, Census Tract 2423",840,4958,2375,28.6,8.3,24,2.1,0.3,0.1,50.7,26.200000000000003,26,21.2,20.2,47.90237999193223,31875,76.80000000000001,above_median_poc_other
06059074701,19,2.457956015523933,773,"Orange County, Census Tract 747.01",536,7611,3840,32.5,14.7,0.8,5.8,4,0.3,51,21.8,24.699999999999996,21,23.200000000000003,50.45329128892393,76354,57.6,above_median_poc_other
06073008352,8,7.766990291262135,103,"San Diego County, Census Tract 83.52",113,3544,1850,36.2,25.7,3,0.4,50.2,0.7,8.1,16.7,21.5,23.4,24.7,52.20090293453724,94435,11.5,below_median_poc_other
06065043209,2,1.3513513513513513,148,"Riverside County, Census Tract 432.09",146,4105,2037,40.5,53.6,8.1,1,13.8,0.4,7.5,17.6,19.4,17.7,25.1,49.622411693057245,90403,16.6,below_median_poc_other
06037125101,3,2.307692307692308,130,"Los Angeles County, Census Tract 1251.01",425,3979,1929,35.7,59.4,8.4,0.6,8.8,0.1,9.8,10.3,23.7,32.7,23.299999999999997,48.47951746670018,73638,18.8,below_median_poc_other
06071008708,0,0,134,"San Bernardino County, Census Tract 87.08",203,4415,2197,38.4,69.2,1.5,2,1.1,0,12.6,20.8,17.299999999999997,19.799999999999997,26.499999999999996,49.762174405436014,86833,16.1,below_median_poc_other
06071010424,3,9.375,32,"San Bernardino County, Census Tract 104.24",458,1739,927,56.8,78.1,0.9,1.6,1.7,0.1,6.6,10.4,9.8,14.5,32.8,53.306497987349054,38393,9.1,below_median_poc_other
06085503321,0,0,197,"Santa Clara County, Census Tract 5033.21",218,4571,2293,42.6,4.5,1.4,0.4,80.9,0.3,7.7,14.100000000000001,19,19.5,27.999999999999996,50.16407788230146,140924,9.5,below_median_poc_other
06037543203,12,2.803738317757009,428,"Los Angeles County, Census Tract 5432.03",794,4873,2383,30.3,7.9,19.2,2.4,0.3,1,57.4,25,24.200000000000003,21.4,21.3,48.902113687666734,41447,79,above_median_poc_other
06001436302,4,1.7857142857142856,224,"Alameda County, Census Tract 4363.02",153,3903,1925,34.4,16.6,11.6,1.5,20.6,2.3,34.6,18.1,23.3,26.200000000000003,22.400000000000002,49.3210351012042,100063,47.7,above_median_poc_other
06073021401,2,2.7027027027027026,74,"San Diego County, Census Tract 214.01",296,4383,2322,30.5,67.4,7.5,1.3,5.4,0.5,5.6,21.599999999999998,27,22.5,18,52.977412731006154,94063,14.4,below_median_poc_other
06071001503,6,1.6901408450704223,355,"San Bernardino County, Census Tract 15.03",557,3751,1864,26.9,13.3,0.9,3.6,1.5,0.2,63.5,29,25.7,21.4,18.1,49.69341508930952,52932,68,above_median_poc_other
06097153001,0,0,275,"Sonoma County, Census Tract 1530.01",310,7397,3628,33.2,43.9,3.1,2.8,5.9,0.6,29.4,19.6,23.7,25.2,20,49.046910909828306,59375,35.3,above_median_poc_other
06037241400,5,1.483679525222552,337,"Los Angeles County, Census Tract 2414",1285,3612,1713,30.8,7.6,28.9,1.7,0.9,0.4,45.6,23.8,24.700000000000003,22.1,22.200000000000003,47.42524916943522,49375,76.2,above_median_poc_other
06061021122,1,4.761904761904762,21,"Placer County, Census Tract 211.22",145,3455,1674,50.5,77.9,0.7,0.2,9.5,0,2,15.600000000000001,15.1,11,31.5,48.451519536903035,102462,2.9,below_median_poc_other
06037228220,29,6.236559139784946,465,"Los Angeles County, Census Tract 2282.2",646,4458,2259,28.9,7.8,9.5,3.6,0.2,0.1,66.2,24.4,27.4,21.200000000000003,21.1,50.67294751009421,45875,79.3,above_median_poc_other
06001438400,1,0.8333333333333334,120,"Alameda County, Census Tract 4384",162,2460,1241,41.3,19.1,4.2,0.9,38.5,4.7,18.7,15.000000000000002,18.3,20.5,27.599999999999998,50.44715447154472,79375,23.8,above_median_poc_other
06107003801,6,3.9735099337748347,151,"Tulare County, Census Tract 38.01",413,3614,1730,32.9,44.8,0.9,2.7,2.3,0.1,33.3,24.599999999999998,21.9,18.3,20.900000000000002,47.8693967902601,39747,36.9,above_median_poc_other
06071002705,6,1.9047619047619049,315,"San Bernardino County, Census Tract 27.05",401,5718,2790,37.2,24.2,15.4,2.7,2.9,0.2,36.6,19.4,21.5,18.8,24.799999999999997,48.79328436516264,77300,54.7,above_median_poc_other
06037206051,5,10.638297872340425,47,"Los Angeles County, Census Tract 2060.51",842,2591,1417,38.6,50.9,11,1.2,13.1,0.2,13,5.4,15.6,44.5,27.4,54.689309147047474,119453,25.2,above_median_poc_other
06037104701,3,1.0135135135135136,296,"Los Angeles County, Census Tract 1047.01",583,4601,2129,27.6,20.3,3.1,1.8,1,0,56.1,26.9,27,17.3,20.6,46.27254944577266,42542,61,above_median_poc_other
06065050701,1,0.22988505747126436,435,"Riverside County, Census Tract 507.01",108,8318,4079,32.4,44.5,8.4,1.7,12.7,0.7,13,25.9,20.8,25,21.3,49.03823034383265,107344,23.1,above_median_poc_other
06037701801,2,1.5037593984962405,133,"Los Angeles County, Census Tract 7018.01",483,5973,2903,37,41,11,1.7,11.8,0.3,18.2,13.2,23.1,25.4,23.900000000000002,48.60204252469446,66464,30.9,above_median_poc_other
06067006204,189,28.636363636363637,660,"Sacramento County, Census Tract 62.04",625,4137,2127,31.5,41.7,9.3,1.4,17.2,0.4,11.2,25.700000000000003,20.4,22.7,18.8,51.4140681653372,39169,21.9,below_median_poc_other
06015000203,2,9.090909090909092,22,"Del Norte County, Census Tract 2.03",780,1205,621,41.4,41,1.6,39.3,0.4,0.2,2.7,18.6,15.999999999999998,18.7,24.5,51.53526970954356,38092,43.6,above_median_poc_other
06037211124,2,1.2345679012345678,162,"Los Angeles County, Census Tract 2111.24",221,4070,1912,36.9,11.3,4.7,1.3,54,0.1,20,11.2,23.5,28.2,27.000000000000004,46.97788697788698,53055,26,above_median_poc_other
06037920313,0,0,207,"Los Angeles County, Census Tract 9203.13",226,5304,2669,41,55.4,1.7,1.6,7.9,0.1,16.9,16.9,19.5,18.4,29,50.32051282051282,111711,20.2,below_median_poc_other
06085504311,4,1.0723860589812333,373,"Santa Clara County, Census Tract 5043.11",168,8308,4233,36.8,10.6,1.8,0.4,77.8,0.2,4.5,14.8,19.9,26.9,26.5,50.95089070775156,169659,6.7,below_median_poc_other
06001432100,1,0.6451612903225806,155,"Alameda County, Census Tract 4321",49,4121,1988,42.1,41.3,13.1,1.2,15.2,0.8,11.9,16.2,17,21,29.7,48.24071827226402,140781,26.2,above_median_poc_other
06083002504,12,1.935483870967742,620,"Santa Barbara County, Census Tract 25.04",230,6078,3059,30.9,27.3,0.4,4.1,3.5,0.2,43.3,24.5,24.099999999999998,19.5,21,50.32905561039816,58500,47.8,above_median_poc_other
06013337100,1,2.083333333333333,48,"Contra Costa County, Census Tract 3371",185,3238,1587,45.6,55.8,3.2,0.7,16.5,0.2,8.7,14.1,15.2,20,29.599999999999998,49.01173563928351,120956,12.6,below_median_poc_other
06059032044,1,2.631578947368421,38,"Orange County, Census Tract 320.44",89,5588,2748,50,78,1.5,0.2,8.1,0.1,1.9,13.3,18.5,11.1,35.6,49.17680744452398,223105,3.5999999999999996,below_median_poc_other
06019003004,4,1.9704433497536946,203,"Fresno County, Census Tract 30.04",476,2509,1259,33.3,28.9,2.7,2.4,18.1,0.6,30.8,23.4,21.9,18.700000000000003,20.8,50.17935432443205,51000,35.9,above_median_poc_other
06081603400,0,0,72,"San Mateo County, Census Tract 6034",72,5561,2637,47.9,62.8,1.1,0.5,13.9,0.5,4.9,15.3,13.600000000000001,17.5,27.599999999999998,47.41952886171552,111450,6.5,below_median_poc_other
06107001305,7,5.982905982905983,117,"Tulare County, Census Tract 13.05",1162,2806,1370,32.7,34.4,3,1.9,5,0.1,37.4,23.3,21.9,20.7,20.7,48.823948681397006,50526,42.3,above_median_poc_other
06037555001,5,1.7123287671232876,292,"Los Angeles County, Census Tract 5550.01",393,5579,2729,37.1,21.2,7,1.1,26.5,1,22.8,19.3,20.8,20.6,25.200000000000003,48.91557626814841,70970,30.9,above_median_poc_other
06075047801,3,1.9607843137254901,153,"San Francisco County, Census Tract 478.01",97,4140,2016,42.5,39.1,1.5,0.2,48.3,0.1,2.4,11.9,17.700000000000003,23.1,26.5,48.69565217391305,113333,4.1,below_median_poc_other
06073008353,4,3.0534351145038165,131,"San Diego County, Census Tract 83.53",222,4941,2504,41.8,33.3,3.4,0.4,44.3,0.6,4.8,14.6,19,20.4,27.700000000000003,50.678000404776355,99782,8.6,below_median_poc_other
06071001909,1,0.628930817610063,159,"San Bernardino County, Census Tract 19.09",243,2869,1415,34.3,24.2,4.9,0.8,44.1,0.3,10.9,25.5,18.3,26.7,21.7,49.32032066922273,109423,16.6,below_median_poc_other
06065040609,9,1.0123734533183353,889,"Riverside County, Census Tract 406.09",162,16631,8159,35.5,28.2,6.2,0.7,35.1,0.2,12.1,27,16.4,24.700000000000003,23.4,49.05898623053334,135671,19,below_median_poc_other
06037214501,1,2.0408163265306123,49,"Los Angeles County, Census Tract 2145.01",161,3104,1471,34,56,5.2,0.4,23.8,0,4.8,14.2,24.7,33.9,19.2,47.39046391752577,95861,10.4,below_median_poc_other
06097151403,0,0,113,"Sonoma County, Census Tract 1514.03",162,4932,2431,35.1,47.9,3,2.5,13.9,0.3,17.5,21,21.3,23.5,23.799999999999997,49.29034874290349,80238,23,below_median_poc_other
06001432300,7,2.941176470588235,238,"Alameda County, Census Tract 4323",102,4885,2365,38.7,22.6,10.5,1.2,30.6,0.4,21.9,16.8,18.7,22.799999999999997,28.3,48.41351074718526,104441,33.599999999999994,above_median_poc_other
06081602800,1,1.1904761904761905,84,"San Mateo County, Census Tract 6028",43,4639,2289,40.7,30.5,3,0.7,45.4,1.1,6.2,15.7,17.4,23,26.5,49.34253071782712,139049,9.9,below_median_poc_other
06037408006,2,1.0638297872340425,188,"Los Angeles County, Census Tract 4080.06",451,3750,1820,35.7,11.9,4.5,1.4,44.4,0.2,25.4,17.3,24.799999999999997,19.2,25.900000000000002,48.53333333333333,85389,31.299999999999997,above_median_poc_other
06113010203,26,4.333333333333334,600,"Yolo County, Census Tract 102.03",435,5722,2811,34.9,39.1,6.7,2.6,9.8,1.1,23.1,22,20.9,19.9,22.6,49.12617965746243,25451,32.400000000000006,above_median_poc_other
06001421400,1,4,25,"Alameda County, Census Tract 4214",0,1679,809,48.7,76.4,1.1,0,10.1,0.1,1.6,14.2,14.5,16.700000000000003,26.1,48.183442525312685,180625,2.7,below_median_poc_other
06019005915,1,1.5873015873015872,63,"Fresno County, Census Tract 59.15",173,4613,2284,43.7,67.8,1.5,1.1,10,0.2,7,20.5,14.600000000000001,16.8,27.3,49.512247994797306,104508,9.6,below_median_poc_other
06037402200,6,1.8808777429467085,319,"Los Angeles County, Census Tract 4022",329,7276,3629,43.1,31.8,8.7,1.6,8.9,0.3,29.4,16.2,18.6,17.7,27.799999999999997,49.8763056624519,81558,39.699999999999996,above_median_poc_other
06059011720,15,2.7472527472527473,546,"Orange County, Census Tract 117.2",429,6727,3466,27.7,14.4,2,2.8,2.6,0.1,51.6,27.1,26.3,21.3,20,51.52371042069272,44116,56.4,above_median_poc_other
06085509304,3,2.857142857142857,105,"Santa Clara County, Census Tract 5093.04",181,3316,1730,34.3,35.3,1.5,0.6,37.7,0.6,12.4,16.299999999999997,21.299999999999997,33.699999999999996,21.700000000000003,52.17129071170085,135556,14.5,below_median_poc_other
06059088802,4,1.21580547112462,329,"Orange County, Census Tract 888.02",181,5500,2664,38.6,14.2,0.6,1.7,53.5,0.4,22.2,17.6,21.7,17.9,28.3,48.43636363636364,62194,24.5,above_median_poc_other
06071007903,4,1.9417475728155338,206,"San Bernardino County, Census Tract 79.03",364,4931,2382,38.8,45.2,7.1,1.3,14.2,0.2,15.1,19.9,18.3,20.3,27.5,48.3066315149057,100169,23.5,above_median_poc_other
06073017901,0,0,91,"San Diego County, Census Tract 179.01",685,3767,1798,38.7,66.8,1.2,1.1,3.6,0.4,11.7,10,23.9,24.6,21.900000000000002,47.730289354924345,63378,14,below_median_poc_other
06071004202,14,2.6923076923076925,520,"San Bernardino County, Census Tract 42.02",577,5515,2656,30.6,13.8,14.2,2.1,2,0.7,51.9,24.7,24.3,18.5,21,48.15956482320943,41369,68.2,above_median_poc_other
06037651402,0,0,95,"Los Angeles County, Census Tract 6514.02",199,6012,2916,44.4,42.9,2.1,0.4,37.9,0.4,4.7,16.700000000000003,16,18,30.4,48.50299401197605,71512,7.2,below_median_poc_other
06037109200,1,0.9433962264150944,106,"Los Angeles County, Census Tract 1092",222,3153,1549,40,36.6,4.9,1.4,19.9,0.3,22,16.3,19.700000000000003,22,26.7,49.127814779575004,111293,28.3,above_median_poc_other
06067009649,0,0,133,"Sacramento County, Census Tract 96.49",338,5314,2592,36.2,23.2,9.7,0.8,44.8,1.4,7.4,23.1,19.200000000000003,22,26.4,48.7768159578472,114337,17.9,below_median_poc_other
06037224600,10,3.4965034965034967,286,"Los Angeles County, Census Tract 2246",681,3501,1960,33.6,16.9,10.9,3.4,2.7,0.2,53.3,18.799999999999997,25.5,21,24.8,55.98400457012283,46607,67.6,above_median_poc_other
06037650702,1,1.5873015873015872,63,"Los Angeles County, Census Tract 6507.02",243,4521,2242,45.6,53.4,0.9,0.4,26.1,0.2,3.7,17.5,16,15.8,31.900000000000002,49.59079849590798,122692,5,below_median_poc_other
06073016619,1,0.78125,128,"San Diego County, Census Tract 166.19",218,4576,2155,42.3,65.3,2.8,0.6,8.4,0.6,6.9,17.4,15.2,20.6,26.4,47.09353146853147,56574,10.3,below_median_poc_other
06059062638,1,1.5384615384615385,65,"Orange County, Census Tract 626.38",31,6531,3146,35.9,57,1.5,0.4,22.8,0.5,4.1,21.5,18.5,26.700000000000003,26.9,48.17026489052213,103818,6,below_median_poc_other
06059110604,2,0.641025641025641,312,"Orange County, Census Tract 1106.04",145,8278,3957,46,21.5,2.4,0.3,60.2,0.1,6.5,12.7,19.1,17.2,30.900000000000002,47.80140130466296,112150,9.2,below_median_poc_other
06075032601,3,1.9607843137254901,153,"San Francisco County, Census Tract 326.01",91,4412,2147,37,35.2,2,0.5,48.9,0.1,3.5,11.2,21.6,29.400000000000002,22.400000000000002,48.662737987307345,113472,6,below_median_poc_other
06071004301,7,1.9390581717451523,361,"San Bernardino County, Census Tract 43.01",656,4542,2239,31,17,12.6,2.4,2.1,0.4,48.3,23.4,24.6,19.1,21.4,49.29546455306033,51096,63.3,above_median_poc_other
06083000103,0,0,6,"Santa Barbara County, Census Tract 1.03",172,3477,1720,53.9,80,0.3,0.3,4.7,0.1,3,12.4,14.399999999999999,12.8,29.700000000000003,49.46793212539546,202303,3.6,below_median_poc_other
